"","SampleID","SampleDate","SampleTime","StationCode","SamplingArea","SampleMethod","GearID","GearConditionCode","VegetationRank","TrapStatus","Rev.Counter","Region","SeineLength","SeineWidth","SeineDepth","VolumeSeined","HabitatType","SubstrateCode","FieldComments","DataCorrectionComments","OrganismCode","LowestTaxon","Parent","Count","FishIDComments"
"2125",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",1121,NA
"2126",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",801,NA
"2127",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2128",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2129",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2130",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",6,NA
"2131",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",7,NA
"2132",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2133",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2134",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2135",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2136",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",7,NA
"2137",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",6,NA
"2138",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2139",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2140",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2141",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"MSS","beryllina","Menidia",2,NA
"2142",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2143",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2144",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2145",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2146",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2147",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2148",1484,1999-04-07,0000-01-01 11:15:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,"chnf:chns ratio for plus count = 139:101",NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2149",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2150",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",6,NA
"2151",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2152",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2153",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2154",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2155",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",8,NA
"2156",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2157",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2158",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",8,NA
"2159",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2160",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",10,NA
"2161",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",7,NA
"2162",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2163",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2164",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2165",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",1,NA
"2166",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",124,NA
"2167",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2168",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2169",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2170",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSS","beryllina","Menidia",2,NA
"2171",1485,1999-04-08,0000-01-01 11:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2172",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSS","beryllina","Menidia",5,NA
"2173",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2174",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2175",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2176",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2177",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",8,NA
"2178",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2179",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2180",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2181",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",6,NA
"2182",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",6,NA
"2183",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2184",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2185",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2186",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GF","auratus","Carassius",2,NA
"2187",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",6,NA
"2188",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",46,NA
"2189",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2190",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2191",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",284,NA
"2192",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2193",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2194",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2195",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAPM","grandis","Ptychocheilus",1,NA
"2196",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2197",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2198",1486,1999-04-09,0000-01-01 10:30:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",1,NA
"2199",76,1999-04-09,0000-01-01 13:33:00,"AL1","A0D83271352","BSEIN","SEIN50",2,NA,NA,NA,NA,15,15,NA,NA,"VEG","MUD",NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2200",76,1999-04-09,0000-01-01 13:33:00,"AL1","A0D83271352","BSEIN","SEIN50",2,NA,NA,NA,NA,15,15,NA,NA,"VEG","MUD",NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2201",76,1999-04-09,0000-01-01 13:33:00,"AL1","A0D83271352","BSEIN","SEIN50",2,NA,NA,NA,NA,15,15,NA,NA,"VEG","MUD",NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2202",76,1999-04-09,0000-01-01 13:33:00,"AL1","A0D83271352","BSEIN","SEIN50",2,NA,NA,NA,NA,15,15,NA,NA,"VEG","MUD",NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2203",77,1999-04-09,0000-01-01 14:25:00,"AL1","A0D83271352","BSEIN","SEIN50",2,NA,NA,NA,NA,36,4,0.2,28.80000114,"VEG","MUD","riffle",NA,"RSN","lutrensis","Cyprinella",3,NA
"2204",77,1999-04-09,0000-01-01 14:25:00,"AL1","A0D83271352","BSEIN","SEIN50",2,NA,NA,NA,NA,36,4,0.2,28.80000114,"VEG","MUD","riffle",NA,"RSN","lutrensis","Cyprinella",2,NA
"2205",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2206",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",166,NA
"2207",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2208",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",6,NA
"2209",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2210",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2211",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2212",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2213",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2214",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2215",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2216",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2217",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2218",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",7,NA
"2219",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2220",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",471,NA
"2221",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAPM","grandis","Ptychocheilus",2,NA
"2222",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAPM","grandis","Ptychocheilus",2,NA
"2223",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2224",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAPM","grandis","Ptychocheilus",2,NA
"2225",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSS","beryllina","Menidia",12,NA
"2226",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSS","beryllina","Menidia",2,NA
"2227",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAPM","grandis","Ptychocheilus",2,NA
"2228",1487,1999-04-11,0000-01-01 11:06:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TFS","petenense","Dorosoma",2,NA
"2229",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2230",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2231",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TFS","petenense","Dorosoma",1,NA
"2232",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2233",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2234",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2235",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",2,NA
"2236",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2237",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
"2238",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",5,NA
"2239",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",4,NA
"2240",1488,1999-04-12,0000-01-01 10:11:00,"STTD","A0D82120386","RSTR","RSTR8",NA,NA,"Check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","tshawytscha","Oncorhynchus",3,NA
